pair	class	total	ref_correct	cmp_correct	delta_correct	ref_acc	cmp_acc	avg_true_prob_delta	avg_margin_delta
localref06_vs_phase2cx	176	50	42	41	-1	84.0	82.0	-0.010470274835824966	-0.09349818527698517
localref06_vs_phase2cx	384	50	48	47	-1	96.0	94.0	-0.010156342759728432	-0.13178250193595886
localref06_vs_phase2cx	105	50	46	45	-1	92.0	90.0	-0.010016231797635555	-0.03542211651802063
localref06_vs_phase2cx	456	50	43	42	-1	86.0	84.0	-0.00912011694163084	-0.089060477912426
localref06_vs_phase2cx	462	50	37	36	-1	74.0	72.0	-0.009113406762480736	-0.023575831204652786
localref06_vs_phase2cx	116	50	46	45	-1	92.0	90.0	-0.009065397083759308	-0.15088938176631927
localref06_vs_phase2cx	20	50	44	43	-1	88.0	86.0	-0.008701630868017673	-0.05828261375427246
localref06_vs_phase2cx	880	50	47	46	-1	94.0	92.0	-0.00844800379127264	-0.11223694682121277
localref06_vs_phase2cx	934	50	46	45	-1	92.0	90.0	-0.008410845883190632	0.0037621117662638426
localref06_vs_phase2cx	885	50	15	14	-1	30.0	28.0	-0.008153794333338737	0.06780941784381866
localref06_vs_phase2cx	753	50	40	39	-1	80.0	78.0	-0.008153039962053299	-0.08447259664535522
localref06_vs_phase2cx	522	50	47	46	-1	94.0	92.0	-0.007818510755896568	-0.18463797867298126
localref06_vs_phase2cx	619	50	33	32	-1	66.0	64.0	-0.007796794176101685	-0.19561956822872162
localref06_vs_phase2cx	410	50	45	44	-1	90.0	88.0	-0.007788634393364191	9.303093247581273e-05
localref06_vs_phase2cx	445	50	31	30	-1	62.0	60.0	-0.00767550989985466	0.053991612046957016
localref06_vs_phase2cx	233	50	41	40	-1	82.0	80.0	-0.007656640838831663	0.13220390677452087
localref06_vs_phase2cx	328	50	47	46	-1	94.0	92.0	-0.007564429193735123	0.02070452645421028
localref06_vs_phase2cx	352	50	43	42	-1	86.0	84.0	-0.007550661452114582	-0.028733644634485245
localref06_vs_phase2cx	513	50	40	39	-1	80.0	78.0	-0.00752604566514492	-0.07537426054477692
localref06_vs_phase2cx	301	50	48	47	-1	96.0	94.0	-0.007412715349346399	-0.06480631232261658
localref06_vs_phase2cx	229	50	49	48	-1	98.0	96.0	-0.007376732770353556	-0.04147396236658096
localref06_vs_phase2cx	172	50	39	38	-1	78.0	76.0	-0.007172799203544855	0.0858890563249588
localref06_vs_phase2cx	251	50	49	48	-1	98.0	96.0	-0.006861390080302954	0.0033890532795339823
localref06_vs_phase2cx	493	50	16	15	-1	32.0	30.0	-0.006621388718485832	-0.008091764524579048
localref06_vs_phase2cx	34	50	36	35	-1	72.0	70.0	-0.006614177022129297	0.07052217423915863
localref06_vs_phase2cx	686	50	39	38	-1	78.0	76.0	-0.006275687366724014	-0.06963551789522171
localref06_vs_phase2cx	810	50	20	19	-1	40.0	38.0	-0.00623027328401804	-0.09764238446950912
localref06_vs_phase2cx	406	50	38	37	-1	76.0	74.0	-0.0062279170379042625	-0.014769448898732662
localref06_vs_phase2cx	855	50	38	37	-1	76.0	74.0	-0.005609223153442144	-0.09135162085294724
localref06_vs_phase2cx	191	50	45	44	-1	90.0	88.0	-0.00546691520139575	0.016861123964190483
localref06_vs_phase2cx	507	50	43	42	-1	86.0	84.0	-0.00539851188659668	-0.0429416187107563
localref06_vs_phase2cx	677	50	35	34	-1	70.0	68.0	-0.005280587822198868	-0.08559708297252655
localref06_vs_phase2cx	331	50	46	45	-1	92.0	90.0	-0.004440083634108305	-0.0016111660515889525
localref06_vs_phase2cx	919	50	41	40	-1	82.0	80.0	-0.004360638093203306	0.09700441360473633
